category,funding
App Marketing|iPhone|Local|Location Based Services|Messaging|SMS|Social Media|Social + Mobile + Local|Software|Weddings,2500000.0
Advertising|Facebook Applications|SaaS|Social Media|Social Media Marketing,3006074.0
Curated Web|Enterprises|SEO|Social Media|Social Network Media,200000.0
Biotechnology,7000000.0
Software,300000.0
Cloud Computing|EdTech|Education|Productivity Software,25000.0
Computers|Software,10000000.0
Photography,10500000.0
Big Data Analytics,290670.0
Software,495000.0
Software,67100000.0
Audio|Facebook Applications|Social Media|Social Network Media|Twitter Applications,1250000.0
Location Based Services|Mobile|Mobile Commerce|Social Media,2454859.0
Cloud Computing|Computers|Software,2500000.0
Enterprise Resource Planning,13071895.0
Travel,10000000.0
Apps,1000000.0
Hardware + Software,3221156.0
Broadcasting,12114681.0
Curated Web,23084124.0
Collaboration|Creative|Curated Web|Music,15400000.0
Advertising|Brand Marketing|Lead Generation|Predictive Analytics|Social Media Marketing|Surveys,2000000.0
Real Estate,14600000.0
Distributors|Electronics|Wholesale,2500000.0
Mobile|Social Media,37000.0
Finance,2580000.0
Hardware + Software,7576257.0
Software,500000.0
Entertainment|Games|Tourism,60000.0
Software,250000.0
Consulting,375000.0
E-Commerce|Internet,400000.0
Semiconductors,35158297.0
Legal,5220000.0
Consumers|E-Commerce|Manufacturing|Retail|Supply Chain Management,25000000.0
Biotechnology,77433082.0
Mobile Advertising|Retail Technology|Unifed Communications,270270.0
Apps|Software|Video Chat,3300000.0
Digital Media|Electronics|Entertainment|Games|Internet|Media|Technology|Television|Web Development,1000000.0
Music Venues,775000.0
Polling|Social Network Media,430000.0
Mobile Commerce|Retail|Software,300000.0
Hardware + Software|SaaS|Wearables,4886.0
E-Commerce,115000.0
Big Data|Mobile|Personalization|Video,665000.0
Automotive|Services|Technology,605092.0
Augmented Reality|Exercise|Fitness|Health and Wellness|Recycling|Sports,332500.0
Real Time,41250.0
Curated Web|Mobile Payments|SaaS,179250.0
Software,28300000.0
Auto|Automotive|Cars|Racing|Sponsorship|Sports|Ticketing,100000.0
Curated Web|Sports,20000.0
Clean Technology|Consumer Electronics|Home Automation|Water,10500000.0
Web Hosting,21000000.0
Brand Marketing|Internet|Promotional|Software,40000.0
Application Platforms|Data Center Automation|Data Centers,800000.0
Cloud Computing|IaaS|Software|Web Hosting,11500000.0
Software,12951250.0
Cloud Data Services|Data Center Infrastructure|Flash Storage|Storage,750000.0
Auctions|Discounts|E-Commerce|Gift Card|Mobile,3500000.0
Enterprise Software,7039680.0
Software,5082200.0
Game,2774376.0
3D|Consumer Electronics|Hardware + Software|Human Computer Interaction|Sensors,180000.0
Design|Innovation Engineering|Technology,469946.0
E-Commerce|Fashion,14012022.0
Manufacturing,4500000.0
Information Services|Information Technology|Technology,2000000.0
Curated Web,6000.0
Advertising|Semantic Web|SEO,24000000.0
Consulting,40000.0
Software,2000000.0
E-Commerce|Entertainment Industry|SaaS|Ticketing,1450000.0
Software|Telecommunications|VoIP,8000019.0
Apps|Music Services|Real Time,738525.0
Mobile,1965000.0
Analytics|Health Care|Hospitals,400040.0
Advertising,3400000.0
Software,1349142.0
Internet Service Providers|Security|Software|Tech Field Support,98000000.0
Enterprise Software,4573000.0
CRM|Curated Web|Social Media Marketing|Social Media Monitoring,9000000.0
Web Hosting,26000000.0
Real Time|Tracking,11000000.0
Web Hosting,4140000.0
Creative|Design|Development Platforms|Entertainment|Games,4500000.0
Clinical Trials|Medical|Pharmaceuticals,11000000.0
Hardware + Software,26445026.0
Security,87145.0
Information Technology|Location Based Services|Social Network Media,1550000.0
News,30774557.0
Health Care,3450000.0
Technology|Watch|Wearables,3760000.0
Clean Technology,220000.0
Advertising,5300000.0
Advertising|Analytics|Big Data|Sales and Marketing,1824993.0
Biotechnology,8437500.0
Biotechnology,3576163.0
Internet Radio Market|Music,2000.0
Search,1000000.0
Local Businesses|Security,5596492.443
Messaging|Software,1000000.0
Mobile,11384091.0
Hardware + Software,99000.0
Mobile|Wireless,95369999.0
Broadcasting|Curated Web|Digital Media|Internet Radio Market|Music|Social Media,577000.0
Clean Technology|Services|Waste Management,3800000.0
Health Care,476680.0
Internet Radio Market|Music,6000000.0
Biotechnology,20450011.0
Software,22274927.0
Retail,120000000.0
Hardware + Software,9000000.0
Entertainment,1000000.0
Diagnostics|Health Care|Health Diagnostics|Medical,1593460.0
Mobile,271000.0
Biotechnology|Image Recognition,42500005.0
Hardware + Software|Telecommunications|Wireless,17900000.0
Advertising|Software,87500000.0
Local|Messaging|Mobile,45000.0
Biotechnology,212900000.0
Analytics|Business Intelligence|Marketing Automation|Predictive Analytics|Sales and Marketing,128850000.0
Hardware + Software,10435000.0
Hardware + Software,7650000.0
Analytics|Big Data|Health and Wellness|Health Care Information Technology|Image Recognition|SaaS,2850000.0
Medical,192000.0
Manufacturing|Product Search|Services,120000000.0
Apps|iPhone|Mobile|Real Estate,12800000.0
Health Care|Image Recognition|Medical,10000000.0
Software,1000000.0
Enterprise Software,1760000.0
Digital Media|EdTech|Education|Media|Technology|Textbooks,86000000.0
Concerts|Curated Web|Events|Music|Social Commerce|Ticketing,20000.0
Enterprise Software,15000000.0
Entertainment|Leisure|Sports,250000.0
Data Centers|Enterprise Software|Geospatial,230000000.0
Health and Wellness,1400000.0
Apps|Mobile|Search,18852.0
Design|Enterprises|Storage,5000000.0
Technology,16000000.0
Health Care,1647446.0
Business Services|Information Services|Telecommunications,700000.0
Robotics,2600000.0
Public Transportation,6082611.0
Consulting|Mobile|Software|Web Development,60000.0
Apps,486000.0
Advertising|App Marketing|Mobile,100000.0
Software,2135922.0
Biotechnology,19500000.0
Medical Devices,25000000.0
Green|Services,460379.0
Education|Social Media Platforms|Technology,70500.0
E-Commerce,100000.0
Internet of Things|Location Based Services|Mobile Commerce|Online Shopping|Retail,89569.0
Social Games,600000.0
Biotechnology,138660528.0
Software,15000000.0
Curated Web|Developer Tools|Testing|Web Development,4170000.0
Software,300000.0
Information Services|Information Technology|SaaS,67500000.0
Software,3900000.0
Analytics|Big Data|Databases|Software,26284825.0
Biotechnology,33887517.0
Education|Finance|K-12 Education|Marketplaces,4500000.0
Curated Web|E-Commerce|Gift Card,87200000.0
Analytics|Finance Technology|FinTech|Risk Management,5695176.0
Education|Human Resources|Recruiting|Social Recruiting,48543.0
Entertainment|Games|Software,80000.0
Credit|Crowdfunding|Crowdsourcing|Finance|Financial Services|FinTech|Peer-to-Peer,1500000.0
Charities|Charity|Non Profit|Nonprofits|Software,2650000.0
Android|Design|iPhone|Mobile|Software,500000.0
Web Hosting,3250000.0
E-Commerce|Printing,51600000.0
Curated Web|E-Commerce|Travel,42400000.0
Advertising,1500000.0
E-Commerce,2500000.0
Crowdfunding|Internet|Music|Music Venues|Sports|Sports Stadiums|Transportation,1350000.0
Beauty|Fitness|Health and Wellness|Lifestyle|Social Media,20000.0
Enterprises|Entrepreneur|Internet|Nonprofits|Payments|Politics|Startups|Technology|Transaction Processing,10500000.0
Enterprise Software|Health and Wellness|Software,68850000.0
Social Media,3500000.0
Enterprise Software|Health and Wellness|Human Resources|Neuroscience,1500000.0
DOD/Military|Professional Networking|Social Media,6950000.0
Crowdsourcing|Enterprise Software|Human Resource Automation|Human Resources|Social Media,20000.0
Enterprise Software|Gamification|Project Management|SaaS|Social Media,1363000.0
Clean Technology,77000000.0
Fashion,3600623.0
Semiconductors|Technology,288565568.0
Cloud Computing,52000000.0
B2B|Collaboration|Communities|Productivity Software|Project Management|SaaS,353420.0
Software,24250000.0
Games|Lifestyle|Video,350000.0
Travel,23500000.0
Analytics|Search|SEO|Video,36750000.0
Intellectual Asset Management|Technology|Tracking,457835.0
Manufacturing,1045000.0
Consulting|Content Delivery|Data Centers|Games|Outsourcing|Services|Telecommunications|Wireless,1000000.0
Apps|Exercise|Mobile,15000000.0
Biotechnology,87172231.0
Technology|Telecommunications|Wireless,628000.0
Web Hosting,1000000.0
Startups,10000000.0
Health Care,350000.0
Marketplaces|Online Rental|Service Providers,248997.0
Advertising,20000000.0
Clean Technology,186190000.0
Analytics|E-Commerce|Supply Chain Management,5000000.0
Biotechnology,15486363.0
Browser Extensions|Personalization|Search,750000.0
Career Management|Music|Promotional,650000.0
Fashion,525000.0
Algorithms|Real Estate|SEO,435413.0
Curated Web|Interest Graph|Reviews and Recommendations|Semantic Web,5100000.0
Online Gaming,591156.0
Human Resources|Recruiting|Training,140000.0
Finance,12000000.0
Application Performance Monitoring|Consumer Goods|Reviews and Recommendations,30000.0
Analytics|Apps|Collaboration|Crowdsourcing|Opinions|Polling|SaaS|Surveys,187500.0
EdTech|Education,650000.0
Software,38979.0
Databases|Genetic Testing|Health Care,50000.0
Data Centers,35000000.0
E-Commerce|Lifestyle|Mobile|News|Publishing|Sports|Technology,7343000.0
Mobile,34995.0
Health Care,3926094.0
Games|Media|Outsourcing|Search|Social Media|Startups,40000.0
Manufacturing,7920000.0
Biotechnology,12803748.0
Biotechnology,97401413.0
Mobile,4183800.0
Biotechnology,56040950.0
Cloud Management|Point of Sale|Systems,350000.0
Language Learning|Training,40000.0
Internet|Internet of Things|Telecommunications,53000000.0
Software,89000000.0
Apps|Cloud Computing|Real Time,600000.0
Analytics|Market Research|Mobile|Mobile Software Tools,2035650.0
Software,1379372.0
Education|Software,206517.0
Software,10866000.0
Analytics|Big Data|Big Data Analytics|Machine Learning|Predictive Analytics|Text Analytics,20000000.0
Mobile,665403.0
Health Care|Medical|Pharmaceuticals,2350000.0
Mobile|Mobile Emergency&Health|Public Safety|Technology,5000000.0
Mobile,4184999.0
Messaging,16000000.0
Mobile|Security|Wireless,40000.0
Hardware + Software,25500000.0
Email|Messaging,1000000.0
Software,14620000.0
Advertising|Enterprise Software|Finance|FinTech|Mobile Video|Video,8748376.0
Biotechnology,87386000.0
Games,44000000.0
Crowdsourcing|Services,220.0
Robotics,2966683.0
Design|E-Commerce|Fashion|Gold|Jewelry,720214.252
E-Commerce,150000.0
Internet|Language Learning|Services,3484811.0
Big Data Analytics|Email Marketing|Marketing Automation|Predictive Analytics,469044.0
E-Commerce,35000.0
Education|Software,25000.0
Biotechnology,1345000.0
Clean Technology,30000000.0
Software,1000000.0
Mobile Payments|Payments|Security,31000.0
Embedded Hardware and Software|Internet of Things|Recycling|Web Development,220000.0
Finance|Financial Services|Real Estate,1115000.0
Social Media,1320000.0
Curated Web|DIY|Home Renovation|Internet|Lead Generation|Local Businesses|Services,14688536.0
Finance|FinTech,325000.0
Information Technology,50000000.0
Finance,2134804.0
Mobile,9000000.0
Curated Web|Reviews and Recommendations,1400000.0
Customer Service|Email Marketing|Reputation|Reviews and Recommendations|Small and Medium Businesses|Software|Surveys|Web Hosting,24500000.0
Curated Web,46827980.0
Software,2000000.0
Curated Web|Opinions|Reviews and Recommendations|Software|Web Tools,100000.0
Biotechnology,343000.0
Automotive|Logistics|Robotics,145000.0
Apps|iPhone|Messaging|Mobile,20000.0
Internet|Security|Service Providers,100000.0
Mobile|SaaS|Wireless,46000000.0
Promotional|Reviews and Recommendations|Search,200000.0
Analytics|Legal|Search,9200000.0
Fraud Detection,1973629.0
Cloud Computing|Cloud Management|Enterprise Software|IaaS|Software,54000000.0
Biotechnology,88300000.0
Electrical Distribution|Energy|Fuels,415000000.0
E-Commerce,4427919.0
Artificial Intelligence|Mobile,18120000.0
Software,20700000.0
E-Commerce|Education|K-12 Education,850000.0
Health Care,1091663.0
Software,120000.0
Content|Networking|News,237000.0
Games,40000.0
Advertising|Analytics|Consumers|Mobile|Music|Sales and Marketing|Surveys|Telecommunications|Television,1400000.0
News,3070000.0
Clean Energy|Clean Technology|Energy Efficiency|Green,220000.0
Content|Crowdsourcing|Media|Mobile|News|Photography|Photo Sharing|Video,300000.0
Food Processing,512000.0
Manufacturing,67576091.0
Internet of Things,750000.0
Education|Tutoring,400000.0
Medical Devices,10000000.0
Music|Personalization|Social Television|Television,2320000.0
Brand Marketing|Content|Lead Generation|Marketplaces|Sports|Weddings,325000.0
Automotive,37000000.0
Mobile,12500000.0
Defense|Security,3000000.0
Environmental Innovation,1000000.0
Games|Peer-to-Peer|Television,16030566.0
Industrial|Technology|Water Purification,9300000.0
Mobile,950000.0
Networking,3500000.0
Health Care|Health Care Information Technology,24000000.0
Games,50000000.0
Enterprise Software|Risk Management|Supply Chain Management,40000.0
Education|Teachers,570000.0
Health and Wellness,350000.0
Sports|Ticketing,58800000.0
FinTech|Payments,11600000.0
Automotive|Freelancers|Software,38890000.0
Music,10000000.0
Design|Manufacturing|Public Safety|Security,11000000.0
SaaS|Software,16499986.0
Design|Services|Transportation,9500000.0
Business Services|Developer Tools|Technology,20000.0
Automotive|Internet|Transportation,40000.0
Manufacturing,2160000.0
Advertising|Content Syndication|Film|Software|Television|Web Development,10000000.0
Application Platforms|Digital Rights Management|Document Management|Entertainment|Film|Legal|Real Estate,200000.0
Education|Employment|Marketplaces|Startups,281426.0
Digital Media|Internet|Services,10000.0
Biotechnology,831001.0
Manufacturing,15000000.0
Music,125700000.0
Civil Engineers,1000000.0
Hardware,40000.0
Apps,20000.0
Developer APIs|Internet|Mobile|Music|Software,1500000.0
Clean Technology,40000.0
Clean Technology,1925548.0
B2B|Cloud Security|Cyber Security,850000.0
Security,276796.0
Defense,2250000.0
Mass Customization|Mobile|SaaS|Software,910000.0
Internet|Investment Management,1000000.0
Mobile,2580000.0
Clean Technology,4500000.0
Health Care,40000.0
Biotechnology|Health Care,20040271.0
Big Data Analytics|Coupons|Digital Media|Email Marketing|Loyalty Programs|Marketing Automation|Point of Sale|Predictive Analytics|Technology,5000000.0
Data Mining|E-Commerce,272920.0
Local Businesses,7550000.0
Apps|Consumer Electronics|Game|Software,250000.0
Public Transportation,1620000.0
Natural Language Processing|Social Media Management|Social Media Marketing|Translation,787030.0
CRM|Social Business|Social CRM|Software,17550668.0
Advertising|Advertising Platforms|Email|Email Newsletters,50000.0
Enterprise Software|SaaS,15799990.0
Nonprofits,20000.0
Advertising|Internet Marketing|Sales and Marketing|Semantic Search|SEO|Social Media|Web Presence Management,127335670.0
Software,40000.0
Big Data Analytics|Brand Marketing|Facebook Applications|Messaging|Online Scheduling|Social Media|Social Network Media|Twitter Applications,640000.0
Analytics|Direct Marketing|Machine Learning|Predictive Analytics,20000.0
Architecture|Design|Green,12934371.0
Advanced Materials,14300000.0
Enterprise Software,8550000.0
Analytics|Artificial Intelligence|Mobile|Natural Language Processing|Semantic Search,1850000.0
Advertising,45000000.0
Advertising,2250000.0
Design|Digital Media|Publishing,544701.1354
Education|Messaging|Publishing|Textbooks,150001.0
Apps|E-Books|Mobile,114644.0
Software,20996540.0
E-Commerce,6000000.0
Education|Social Media|Textbooks,5001.0
Apps,2400000.0
Communities|Development Platforms|Document Management,1120000.0
Blogging Platforms|Curated Web|News|Social Media|Software,25000.0
Software,4300000.0
Curated Web|Psychology|Publishing,649991.0
Content|Photography|Publishing,465000.0
Education,100000.0
Android|Contact Management|Mobile,80000.0
